snapshot_time_utc,underlying_price_ref,spot_venue_diff,okx_basis,binance_basis,realized_vol_14d_ann,option_type,is_call,is_put,strike,expiry_utc,time_to_maturity_years,ttm_sq,option_price,bid_price,ask_price,mark_price,mark_iv,iv_rv_gap,log_moneyness,log_moneyness_sq,abs_log_moneyness,ttm_x_abs_log_moneyness,rel_bid_ask_spread,oi_raw,oi_rel
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,115000.0,2025-12-26T08:00:00+00:00,0.23515981735159816,0.05530013969683701,0.0603124205240482,0.06,0.0605,0.0603124205240482,0.3955629372,0.09238411009565212,0.015409273670677879,0.0002374457150578465,0.015409273670677879,0.0036236419819174006,0.008298755186721999,11806.0,0.09214007539159141
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,170000.0,2026-06-26T08:00:00+00:00,0.7337899543378995,0.5384476970872166,0.4263345997771681,0.4135,0.442,0.4263345997771681,0.4415606852,0.13838185809565212,-0.3754570350163338,0.1409679851432565,0.3754570350163338,0.2755066005804787,0.06662770309760381,0.0,0.0
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,122000.0,2025-10-03T08:00:00+00:00,0.00502283105022831,2.5228831759137632e-05,0.0443868321446036,0.0405,0.0515,0.0443868321446036,0.3434704408,0.040291613695652095,-0.043679642699328655,0.001907911186341015,0.043679642699328655,0.0002193954656130663,0.23913043478260862,430.0,0.003355940404742022
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,85000.0,2026-03-27T08:00:00+00:00,0.48447488584474885,0.23471591501428243,0.317956519753666,0.3165,0.3185,0.317956519753666,0.4755858765,0.1724070493956521,0.3176901455436115,0.10092702857552108,0.3176901455436115,0.15391289699624283,0.006299212598425202,41.0,0.0003199850153358672
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,124000.0,2025-10-10T08:00:00+00:00,0.024200913242009132,0.000585684201747253,0.0636153670525018,0.005,,0.0636153670525018,0.3235732324,0.020394405295652118,-0.059940163571109,0.003592823208931302,0.059940163571109,0.0014506066982962452,,0.0,0.0
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,55000.0,2026-03-27T08:00:00+00:00,0.48447488584474885,0.23471591501428243,0.0034350954187422,0.0033,0.0037,0.0034350954187422,0.6092353851,0.30605655799565207,0.753008216801457,0.56702137457051,0.753008216801457,0.36481356987504376,0.11428571428571434,2826.0,0.022055552520467335
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,120000.0,2025-10-04T08:00:00+00:00,0.007762557077625571,6.025729238339484e-05,0.0023305817031239,0.0022,0.0023,0.0023305817031239,0.305872647,0.0026938198956520942,-0.027150340748118146,0.0007371410027389246,0.027150340748118146,0.00021075606973425045,0.04444444444444436,2406.0,0.018777657241416987
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,126000.0,2025-11-28T08:00:00+00:00,0.15844748858447488,0.0251056066387273,0.0324962476940027,0.032,0.033,0.0324962476940027,0.3671007416,0.0639219144956521,-0.07594050491755011,0.005766960287132453,0.07594050491755011,0.01203258228602278,0.030769230769230795,3436.0,0.026816305187659505
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,140000.0,2026-06-26T08:00:00+00:00,0.7337899543378995,0.5384476970872166,0.2337724093134008,0.23,0.237,0.2337724093134008,0.4345006945,0.1313218673956521,-0.18130102057537645,0.032870060061673076,0.18130102057537645,0.13303686760942007,0.029978586723768647,5.0,3.902256284583746e-05
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,85000.0,2025-11-28T08:00:00+00:00,0.15844748858447488,0.0251056066387273,0.0035188791537961,0.0035,0.0036,0.0035188791537961,0.5018647194,0.1986858922956521,0.3176901455436115,0.10092702857552108,0.3176901455436115,0.05033720570942155,0.02816901408450699,7050.0,0.055021813612630824
