snapshot_time_utc,option_type,is_call,strike,expiry_utc,underlying_price_ref,realized_vol_14d_ann,time_to_maturity_years,option_price,bsm_price,bsm_error_raw,bsm_error_rel,bsm_error_log,log_moneyness,ttm_x_abs_log_moneyness,iv_rv_gap,rel_bid_ask_spread,log_rel_bid_ask_spread,oi_rel,log_moneyness_z,time_to_maturity_years_z,iv_rv_gap_z,rel_bid_ask_spread_z,log_rel_bid_ask_spread_z,oi_rel_z,ttm_x_abs_log_moneyness_z
2025-10-01T12:00:00+00:00,PUT,0,110000.0,2025-11-28T08:00:00+00:00,116785.79,0.3031788271043479,0.1584474885844748,0.0305175210333598,2550.586175974615,-2550.5556584535816,-0.9999880350951006,-11.333532784864618,0.0598610362415116,0.0094848308565317,0.0788667208956521,0.0327868852459016,0.0322608622182214,0.0350734794858387,-0.6098955009892307,-0.10624572607576928,-0.7100854228957524,-0.36203319887649915,-0.4091128723230338,-0.024812102733701366,-0.44657657531638245
2025-10-01T12:00:00+00:00,CALL,1,170000.0,2026-03-27T08:00:00+00:00,116785.79,0.3031788271043479,0.4844748858447488,0.0241870451288304,524.1918532594091,-524.1676662142802,-0.9999538584108499,-9.983795863897619,-0.3754570350163338,0.1818995041791462,0.1361181615956521,0.0416666666666667,0.04082199452025516,0.0144851753283748,-0.8831487235343827,1.1144195820378762,-0.3875166879803433,-0.3123137987285907,-0.34101722317502575,-0.3030226557537109,-0.07050027130683187
2025-10-01T12:00:00+00:00,CALL,1,114500.0,2025-10-04T08:00:00+00:00,116785.79,0.3031788271043479,0.0077625570776255,0.023803416561841,2718.4399223284563,-2718.4161189118945,-0.9999912437216779,-11.6457395923642,0.0197665790396334,0.0001534391980245,0.010935059895652,,,0.0021852635193668,-0.6350631665652425,-0.6704187676408995,-1.0928291526875593,,,-0.4692318413335196,-0.46693050006401965
2025-10-01T12:00:00+00:00,CALL,1,124000.0,2025-10-03T08:00:00+00:00,116785.79,0.3031788271043479,0.0050228310502283,0.0002022479066429,2.0857564750820075,-2.0855542271753644,-0.9999030337869932,-9.24114795965681,-0.059940163571109,0.0003010693147407,0.0998304413956521,0.6666666666666666,0.5108256237659907,0.0802225846984726,-0.6850958339756006,-0.6806764593057197,-0.5919706520161921,3.187167057835703,3.397413758414289,0.5852895080398959,-0.4666084846137961
2025-10-01T12:00:00+00:00,CALL,1,280000.0,2026-09-25T08:00:00+00:00,116785.79,0.3031788271043479,0.9831050228310504,0.0120722985740146,38.93127882013681,-38.9192065215628,-0.9996899074744042,-8.07863983535408,-0.8744482011353217,0.8596744187417114,0.168150516895652,0.2962962962962963,0.2595111954850846,0.0550296181251999,-1.1963701429199656,2.9813194650352166,-0.20703849914968442,1.1134006243161214,1.3984469710439555,0.244855973108664,1.4078836730929025
2025-10-01T12:00:00+00:00,PUT,0,100000.0,2026-03-27T08:00:00+00:00,116785.79,0.3031788271043479,0.4844748858447488,0.0449728572671863,2692.5405926153035,-2692.4956197580364,-0.9999832972407583,-10.999936628130579,0.1551712160458364,0.0751765571801974,0.137623145595652,0.0222222222222222,0.021978906718775223,0.0690543272119939,-0.5500684101964309,1.1144195820378762,-0.3790372370003804,-0.42118653648836907,-0.49089603015127936,0.4343724112348794,-0.3032877173339529
2025-10-01T12:00:00+00:00,CALL,1,100000.0,2025-10-31T08:00:00+00:00,116785.79,0.3031788271043479,0.0817351598173516,0.1530092190774191,17158.059665305394,-17157.906656086318,-0.9999910823704975,-11.627480397528323,0.1551712160458364,0.0126829441425592,0.118719944195652,0.0164203612479474,0.016287004974699024,0.0078825576948591,-0.5500684101964309,-0.3934610926907443,-0.48554253515350076,-0.45367213874744444,-0.5361696844385133,-0.39224408405353184,-0.43960075010826605
2025-10-01T12:00:00+00:00,CALL,1,180000.0,2025-12-26T08:00:00+00:00,116785.79,0.3031788271043479,0.2351598173515981,0.0036157803214326,11.696517912964964,-11.692902132643532,-0.9996908669444755,-8.081738773345172,-0.4326154488562824,0.101733769936523,0.1636858660956521,0.0266666666666666,0.02631730831737334,0.113696139107632,-0.9190275942006182,0.18096964053920617,-0.23219344272466824,-0.3963013392861343,-0.4563881797059459,1.0376189477301228,-0.24536029024364953
2025-10-01T12:00:00+00:00,CALL,1,155000.0,2025-11-28T08:00:00+00:00,116785.79,0.3031788271043479,0.1584474885844748,0.0036229134503865,58.136964374456284,-58.1333414610059,-0.9999376831334528,-9.683278437716057,-0.2830837148853187,0.0448539036827422,0.1051998175956521,0.0266666666666666,0.02631730831737334,0.0291186363955639,-0.8251651270113611,-0.10624572607576928,-0.5617182624353845,-0.3963013392861343,-0.4563881797059459,-0.10528012849346893,-0.36942844210711223
2025-10-01T12:00:00+00:00,PUT,0,113500.0,2025-10-03T08:00:00+00:00,116785.79,0.3031788271043479,0.0050228310502283,0.0012863000850213,104.44503343523138,-104.44374713514635,-0.9999876844303389,-11.304646269967462,0.0285385651124705,0.0001433443909758,0.0353285532956521,0.08,0.07696104113612832,0.0202683191421279,-0.629556908909552,-0.6806764593057197,-0.9553901955190035,-0.0976789728593142,-0.053565545981180886,-0.22487480898046375,-0.4669525191744086
